Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,card_id,merchant_category
89.6389918339139,-1.0245289129130064,-2.0028137385258296,0.1297823224618433,-1.6670729125233301,1.7335230384421108,-1.4877899303083517,0.009302923320473023,-1.1224650248361154,1.905493019098306,0.4947297644723308,2.1927131639471136,-0.9692277130986685,0.03921219438036423,-0.33209117526989923,-1.8082218548670042,0.8110834004954379,-0.7457893330731347,-0.3746651453803178,-0.11455231605054238,0.41137278261179305,-0.07873184443719815,1.9436112161162509,-0.6409460025486117,-0.41260807876499334,-0.28038743263263266,0.43641410697493044,1.213433159061177,0.09387951944976461,65.44,0,card_0020,mcc_017
98.17273594560092,0.9080628435179854,-0.7598679253449151,-0.911686276328237,-0.1396098984657797,0.636400435427929,0.16296212132498594,-0.24012525378149832,0.6223950317035366,2.358131865333807,-0.1976065518151338,0.4804292700326692,0.7209047124406752,0.3415717298501752,-0.5782112759799829,-1.080057241555741,-1.460181103683431,-0.8313706178556588,-0.9648663187289667,-1.5512118172432197,-0.6606433298194699,-0.7509213705057409,-0.43332218855765287,0.14779955042775086,0.22405582497927667,0.4675252367171941,1.5405107272886516,0.8347925741493177,-0.5020765745003286,263.28,0,card_0056,mcc_025
184.45795593072276,-1.2026965859010301,0.9832399694454041,0.7805411094965004,0.33474490689279257,2.46147641402415,-0.46276538466673195,-0.8616011211798119,0.2884818116086091,0.3251675410557241,0.6167685261844357,0.5413209613564595,1.0046108680595498,1.0926873330614792,1.6382717974740262,-0.8067896720369911,0.8688997100233145,0.7859301330977354,0.4481546868619883,-1.185044964247514,-0.1924687489996662,-1.7342638107476578,-0.12064626157031236,-0.964552045275136,-1.0946622921915183,-1.559406886692656,1.1971737097553523,-1.5676603669878781,0.785682062690695,143.66,0,card_0012,mcc_029
213.07320205772555,-0.2863661358651756,-0.6289453549327747,-1.448357837970381,0.6762254464025941,-0.7823260307742839,2.862263577284521,-0.464220039222007,0.6099794463730516,0.22832823368667324,-1.9806131592389713,-0.18259268555799602,0.30989780224032437,1.104226330745443,0.24136640275113433,0.7389451359353879,-0.40658025335750725,-1.4135019513661087,-0.4948742552984696,0.9579903682453254,0.35283004678607455,-0.1682600274743236,-0.4343107746092712,-0.5522507699301451,-2.6933843820529972,-0.2286609642799214,-0.6905760892108015,-0.16872488203479935,-0.6349085678277632,11.26,0,card_0116,mcc_031
286.970286205532,-0.5860516399755586,-0.8288751628002715,1.2416372628987402,-0.1980331984389014,-1.7634506056489103,0.1558250696402078,-0.1777910112738275,-0.4143711519312114,0.2948393612153504,2.103679888730786,1.1577890988306425,-0.11753082218517352,-1.7666077121560222,0.439786020145902,0.3746462320152086,0.5175788540590545,-0.33185407037291953,0.5180522441060428,1.3853401972482386,-0.07006519740813667,-0.7618317401206292,1.869042404234462,0.6876762252137975,-1.8702281637225344,-0.03599013362472946,0.34067198869308557,-1.242892466238739,-0.7207803071439085,2.32,0,card_0085,mcc_001
398.9559029890181,0.16432065938191598,1.3095256365144003,-0.40925030661018263,-2.192539841204418,0.007218456725176393,-0.5963920497834372,0.8040963921654486,-0.058072979339253566,6.220461036402953e-05,0.2743801437775672,-0.0392716184597749,2.125704035082167,0.8554973996136908,-1.1075035674330105,-0.6207246820215938,1.0222268248278585,0.4098168764637709,-0.933026523634666,-0.41731016582044506,0.8084196603710639,0.8086485460698408,-1.4457300915906366,0.471045852458389,-0.2210618138612774,-0.4867687899486783,0.329959226297421,1.4585937557848092,-1.0324556916594914,12.22,0,card_0018,mcc_021
692.5140979210653,-0.640490071855426,1.340254400951829,-1.4026906774030896,-1.5416613445826255,-0.2753723297571609,-1.3783017360530818,0.5110255804078663,-2.1784187234089076,0.14966313516754304,2.1844558941257537,0.2672200981968966,-0.01384539441935645,0.4971394185896637,0.7400771128429109,0.14454723596829458,1.0290942410209682,0.909798383062696,-0.46607672938288114,-0.9306637188267569,0.13907771761253732,0.5161113481842691,0.09364083749748107,-0.513188232821833,-1.0698822036524605,1.402718957547593,0.25130493612403504,-0.9734888482451727,-1.0633084051629862,9.32,0,card_0093,mcc_016
744.0380353748701,-0.27089362707093734,0.5169904721611418,1.5949368233406982,2.052019623763294,0.6536639836148213,1.3054061967942658,1.8255761429284958,0.3762255513110471,0.7521825651534181,-0.8693450596806322,-1.5652164674642235,0.2040775000328025,0.035892199253855735,1.638225980376139,-1.058006572766603,0.1291528163275482,0.4406073756215073,0.4323534171511313,-1.7847910417017765,-0.4631264408672211,1.944276793706229,0.31298324764824137,0.3114639695055468,-0.11758957464482361,1.23203188367924,-0.30484296405853195,0.20208887162702302,1.0640290767429434,2.79,0,card_0037,mcc_013
777.6215895730963,-0.23613009177798555,-0.4551173340386673,-0.06734265280915312,-1.0925359837721156,1.0749283445863558,-0.35003271952377785,0.6743380738464718,0.09884145505964942,-0.4658178552965385,-1.1176453826140642,-0.5293418702444488,-0.33652677387752844,1.712550923475718,0.8699091685662161,2.0496387006140204,0.178475826673812,-0.07263345828699384,-0.12490527142728254,0.9405697660038137,0.8428806577443804,0.10997623838548676,-1.128022757373287,-0.0743763824968337,-0.5124803472604779,0.4155595572963239,1.7546826954659678,-0.6978369904732978,-0.3578111412046214,40.42,0,card_0028,mcc_026
798.1284401270109,-0.734387757391301,-0.23947106511632352,1.9076359704420263,1.4270494582392084,-0.08729414487949709,-0.7913520670754193,0.4242949245623606,-1.1005276614934647,-1.3776242378087107,0.36583329266431464,0.36735314818123777,0.15108185737972077,1.752766818358935,-1.3120125750186744,0.5743574006570411,0.891912232023792,-0.5688889581402992,-1.9203214388640786,0.9996467960065355,1.0536529637808747,0.5892511084706717,2.6431869129599233,-0.9972625191711864,-0.7063690522274643,1.7704024045917217,-0.6231143950882339,-1.9785587870166683,-0.9509890631197224,20.19,0,card_0078,mcc_010
819.3126951718135,0.48509386849711267,-0.804149961574959,1.2213561293133421,-0.9340867374175955,-0.24070804581272578,0.3362992140090596,-0.30623036547257415,-0.10465753208659741,0.3636187975725264,0.3625347427666591,0.9072117345839911,0.9641179787064542,0.9045962698891303,-0.46414185279141373,0.7861769764427596,-1.5011761604116665,0.9253163468269409,-0.015192818557596516,-2.810792141051728,0.08759638031252431,-0.3589348745586205,-0.9305652410437348,-0.1672394839076921,-0.6488443808667124,0.8783494748740923,1.666386157761053,-1.2553203737528975,-1.671047028914449,36.62,1,card_0027,mcc_011
938.2753374394397,0.23838837483742528,-0.9947731190286448,-0.798145704786435,-0.18245590972786754,0.5227198195161272,0.6497188314056536,-1.0374629818467107,-0.2578493020701671,-0.6928048343248164,0.3382447744369442,0.9349397421295044,-0.2753053409111772,-0.543533987728597,0.10849011109484802,1.376811034385401,-0.9515790549470062,-0.8672243261763762,-0.8017737307882665,-2.423911792319986,1.336107375987632,1.7117293222685004,0.0335234585240295,0.43203276414091785,0.9672035110762535,0.13411249191330954,-1.4248061217846757,-0.24940579167337693,-0.2704687669652695,48.33,0,card_0050,mcc_027
945.753206623629,-0.0886139452531673,-1.0444164883084324,-0.0849898009367489,0.625208259599904,-0.25632866569249774,0.633952933209529,-0.5698934418531435,1.7643119350074923,-0.5892734974713386,0.18582620325048063,-1.5791809153177498,-2.1085304612637246,-1.1924831309589323,-0.5771631758144851,1.0162431932180667,-0.27925672802191903,-0.8522034069223922,1.1814295165146573,0.13681756422597033,-0.2354416022610062,0.010269115356521386,1.6840281852389616,0.3061604046409682,0.23527984584561393,-0.4769314301850181,-0.3814194075534374,0.568569595761981,-0.8208418978808248,45.68,0,card_0106,mcc_003
1263.938047433102,-0.4304583334619581,-0.6180544067852075,0.12103793966357433,-0.8201944465808737,-0.3399821008967875,0.01975042305936161,-0.6998386627619273,-1.0611269681278044,-0.1427532303141715,-0.628117160926389,-1.4777797752480817,0.5135701828168205,0.7544001321668039,2.5329908532608028,0.03152631132155178,-1.3327940776341116,1.3524991302243692,0.9711111379015475,0.26618104363804085,-0.1279350863760464,-0.10255413159352386,-0.37506568940763535,-1.6926184541114506,1.5649495531117308,-0.3952498732361311,0.7645715658839513,0.5309901263355717,-1.0106021757593504,18.59,0,card_0044,mcc_015
1272.2002129737525,0.796544030519997,-1.034720990684745,1.5263031999864394,1.5922151357590542,1.037134938675286,0.15919013688671996,-2.560906817931806,0.3314261788667022,-0.3721432195338748,-1.4853557940785214,0.5841371010552137,-1.0783344411088136,1.3595335585507669,-0.4822764307618817,-0.18496496523487244,-0.2717167640385787,0.36026174033743336,-2.2829303943290142,-0.47732778346649357,0.004378883468581051,0.5405778177762047,0.14362814801165938,0.16609771720983763,0.10326033729897567,0.3805135243533646,-1.052831624001815,-1.3307335961316715,-0.7741226285833095,143.73,0,card_0019,mcc_031
1297.2152678399773,-0.23583424381418136,-1.563705118543149,0.437517713367115,0.07572835806841098,1.2597778569035725,0.23203707568070275,-1.0086317825741715,-1.0907683526783607,1.1100424925166925,0.28315055665068595,-0.7468083880048326,0.7418764419591726,-2.0286577615465737,-0.043351350721190444,1.2882844151786625,-0.3263489471352493,0.3956064622187181,0.8014988955026504,-0.03294905356310507,-0.12979674852667047,-0.6449588753889185,-0.3447738582096475,0.025425772460135432,-1.9099505336160398,-0.371792551406981,-0.7349997693721922,0.31330066240757815,0.12177986331430998,11.16,0,card_0067,mcc_017
1600.090298690126,-0.3066972878259372,0.21940266975390574,0.17629262109645927,0.4608508462996698,1.0839662438630937,0.33639626562887337,1.6022097613659732,-0.5578734440702703,-0.16674153952334367,-1.282592000298381,0.8945926060417757,-0.0013247317267035285,1.086294730399866,-0.6002279875092618,0.026535282286987996,0.08710658656117275,0.5985492431624022,0.3892995862588766,-0.24723907464621278,-0.3105439148639314,-0.4996170920380823,-0.053280755229414674,-1.8982790508538498,-1.0438015473617837,-1.5169474251402995,0.534960302871282,0.9497893980933343,-1.1609460147249662,9.34,0,card_0018,mcc_012
1853.7370517968548,0.10469002988812601,0.23459558089343707,-0.1998795870983077,-0.2676070080191258,-0.16822971272552553,0.4248851959014823,0.36860021295899326,0.27681895369223025,1.1604496378767173,-1.377006297738727,-1.6301682090820182,0.9431091033115159,-0.25486553735201345,0.23168371384510666,-0.7490177845103465,-0.056883429106975913,-0.09485495905102329,-1.4840428021795111,0.026428119876508054,-0.7148584473743324,0.539858506124469,1.0814576295192986,-0.808040119208567,0.11512723975507036,-0.3806867627114516,-1.7283827821721895,0.5127020199839046,-0.30617725080893154,15.21,0,card_0097,mcc_009
1903.6801239946783,1.6965866829708507,1.7007927584283167,-0.0505570358546391,0.6587202870170907,-2.139788987753183,1.094452751305546,-0.3765238553450964,-0.21136299086311158,0.2060162489421535,-0.3806317984682371,-0.09840994373344757,-0.9483437679172113,-1.8090028344144273,1.3823500160221647,1.9666324759021274,1.0693485294074356,-1.4376930721273014,0.8783234526312093,-0.9009094803578852,-0.9941216954839313,0.7322338468616333,-0.42157317507090025,0.49163100799983916,0.24197821829066973,1.0276036100757069,1.1047839540095132,-0.36171421142498994,0.8855967427424334,38.31,0,card_0089,mcc_020
2082.5619291518747,-1.340356208021204,-0.6683383683547026,1.3045920856783244,1.5787927398498625,-0.1482060863928482,0.05641486202585029,0.39847982214002087,-0.005990856213556338,-0.08852900193567041,0.43065898532838315,-0.03423681724311631,-0.5352212038343268,0.4693961552299692,0.11485545277709149,-0.9359278844863137,0.5730046944931119,0.25116658599345254,-1.2798845949072164,-0.012251567193944162,0.11076108876665554,0.5970657120505797,-2.6544567025773675,1.384802623031646,-0.5859897531704912,-2.5740703826595337,1.4785618022151295,0.0480811509911357,-0.553414868722205,45.55,0,card_0052,mcc_032
2125.9041215505704,0.7698568930553547,0.29610058962327057,0.0037053507974743488,-0.13128593762321436,-0.7579800126770487,-0.8168032658303619,-1.9534045257293744,0.3327221082319697,0.15822048628679414,1.9877592372562929,0.480467097003245,-0.34003602599335087,0.9093866534738607,-0.21901325478235495,-1.73470507505336,-0.07103127543766262,-0.01823427711111517,1.1453781147231823,-0.6743668886190956,1.1983405983459114,-0.0801827428340002,-0.032953316694815174,-1.6405167003069079,-0.7957392774289975,1.4030516621223792,1.5214785708467178,0.152434419233778,-1.0640957266966167,13.35,0,card_0065,mcc_004
2154.794908241647,-1.893171161238105,0.31271257927480167,-0.3949972712981747,1.7297127907492362,-0.12972501901058803,-0.14429170310403433,0.28209771646242404,-0.49368957119855783,-1.2916298640207338,0.9792593032537936,-1.031159996146353,-1.4822822026170952,-0.3513486574674362,-1.0739104462458848,0.992776358936815,-0.33326235518453345,-0.8590725853305915,-0.6461883645293277,-0.7577108821359708,0.81420154682775,0.27042735111984123,0.06291763741378001,0.9793032858066264,-0.607974113567235,0.574056897631656,0.32553041721518367,1.3970333860812818,1.0552585566394281,13.69,0,card_0005,mcc_025
2408.190515977227,0.21727315822862395,-0.2538375611255331,-0.5645071656136869,-0.6115958083791179,-0.6710908927176088,0.7537808187349968,1.2774922631474832,0.8841465348154398,0.3380771894706958,1.4332175871290809,-1.9667640613254171,1.1114202087153782,-1.0573546316031397,1.2088363683673755,-0.7312463906426785,-0.047558109910481226,-1.0890519313599338,-1.5180472998136585,-1.8668926176171166,0.3880846746494701,0.9604225734832854,0.19543763671875286,-1.880372979151028,-0.1444583308423944,-0.23441789404081834,-0.42779485694285885,1.7013329672690491,-0.08810918347794174,96.13,0,card_0077,mcc_032
2537.195367180229,1.5750828276087308,0.7443335887496761,-0.553765153836162,0.76409603935171,-0.020739855465601982,-1.7865279583848457,-0.12111594708938031,-0.30547974323760496,0.8491892963149605,0.6536616875430717,0.1712727615456816,-1.6254229161113314,1.7120909268942728,-0.14369393808048683,0.4350966841633411,-0.02986104290864268,-0.04653717537903437,2.1207479040656207,-0.17554098442873473,1.2491689289131704,-1.0939754993701476,-0.1833048157504419,1.3975178181865833,-0.04901310669632053,0.2876545047974056,-0.36243150565621757,0.6448897318179614,-0.17463765698665545,4.18,0,card_0094,mcc_009
2731.1999800551284,0.48866852446730713,0.7752291868507144,-1.402095996042765,0.4891143362430499,-1.0392756292315644,-1.7807521953719612,-1.7719895262485683,-0.09755546155257169,0.9908504268462249,0.36685371894373187,0.5264302725454784,1.0973136179781766,-0.6686369863139018,-0.18669628467303534,1.8172108361888384,2.5187562908851855,-1.3577996917369404,-1.5463285009509224,0.802973566791272,0.019247375266954782,0.0013927942359759995,-0.8625379025549804,-0.23866644776485238,-1.097876328203507,0.961105059664983,0.2873552138324717,0.053420114718973004,0.5210803482702776,542.66,0,card_0109,mcc_028
2864.9897678978364,0.1706250785397928,0.32741109519753997,-0.750375308326479,-1.0685820726823694,-1.2807174367183787,0.9182761213923244,-0.41394053477669707,0.3613112745878556,-1.3521740853778679,2.5057903148560925,1.0074549626330378,0.4243984786736575,1.1594723174183668,-2.3389371806488324,-1.374846455204873,-1.4575272127511913,-0.1434079966945483,-0.806024122088647,-0.3255848936124145,-0.988812982500989,-2.911400805116317,-0.24514406888207085,-0.7147226454822914,0.2462537931939477,0.033398888535943846,0.12958475430373484,-0.031069567071301832,-0.08642932247036282,14.0,0,card_0087,mcc_017
3053.165356784829,-0.5604494688030756,-0.25563970504779554,1.498420275650323,0.2138097046373318,1.222691482570892,1.5201228168513279,1.2792619949831199,0.22700020116483485,-1.5189802022429764,-1.3228556138923926,-0.3585516533841505,-0.1988673323428531,-1.513050325187356,-0.12721660087012307,-0.04091537369126111,-0.9262750430983222,-0.2640398002767215,-0.6099204076991136,-0.3534831388037694,-0.34944620241548835,0.740235280529253,1.7651919782071444,0.354536685392598,0.23702771824811875,0.9486477074206422,-0.3802207210848386,0.07262123287132008,0.06989001246450695,15.72,0,card_0035,mcc_001
3082.196271223481,0.03104720048855424,-0.35753010855453504,-0.20659926056749658,0.0073659378503727856,-0.9696576133676534,-1.2652000350194736,0.25862965689766904,0.6442279245428527,-0.5368185250808366,-0.41323031639424485,0.7756816410154472,0.34511614863477913,0.4160050476537533,-0.40110497736566353,1.483409223031859,-1.0729259346949942,-0.11914973407098493,-0.4556683615262158,1.2557191335756837,-0.06066070913817652,-0.7826131079312882,-0.0420444204480614,-0.9624968371944728,-0.10994871509787434,0.8508236522841439,1.583954377372958,0.2053837524752147,-1.5709828859569552,31.3,0,card_0061,mcc_029
